Lemma,Soort,Standaard,Aangetroffen,URI
slot,voorwerp,slotje,slootje,https://data.goldenagents.org/boedellexicon/voorwerp/slot
slot,voorwerp,slotjes,slootjens,https://data.goldenagents.org/boedellexicon/voorwerp/slot
slot,voorwerp,slotjes,slootjes,https://data.goldenagents.org/boedellexicon/voorwerp/slot
slotenmaker,beroep,slotenmaker,slootemaecker,https:/www.vondel.humanities.uva.nl/ecartico/occupations/481
sluier,voorwerp,sluier,,https://data.goldenagents.org/boedellexicon/voorwerp/sluier
sluier,voorwerp,sluiers,,https://data.goldenagents.org/boedellexicon/voorwerp/sluier
sluier,voorwerp,sluiertjes,sluijertjens,https://data.goldenagents.org/boedellexicon/voorwerp/sluier
sluiswachter,beroep,sluiswachter,sluijswachter,https:/www.vondel.humanities.uva.nl/ecartico/occupations/698
sluiswachter,beroep,sluiswachter,sluijswagter,https:/www.vondel.humanities.uva.nl/ecartico/occupations/698
sluitjas,voorwerp,sluitjas,sluijtjas,https://data.goldenagents.org/boedellexicon/voorwerp/sluitjas
sluitjassen,voorwerp,sluitjassen,sluijtjassen,https://data.goldenagents.org/boedellexicon/voorwerp/sluitjassen
smal,eigenschap,smal,,https://data.goldenagents.org/boedellexicon/eigenschap/smal
smal,eigenschap,smalle,,https://data.goldenagents.org/boedellexicon/eigenschap/smal
smaldoek,voorwerp,smaldoek,smaldoeck,https://data.goldenagents.org/boedellexicon/voorwerp/smaldoek
smalschipper,beroep,smalschipper,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/956
smeltkroes,voorwerp,smeltkroes,smeltkroese,https://data.goldenagents.org/boedellexicon/voorwerp/smeltkroes
Smeltzingh,eigennaam,Smeltzingh,smeltringh,https://data.goldenagents.org/boedellexicon/eigennaam/Smeltzingh
smid,beroep,smid,smit,https:/www.vondel.humanities.uva.nl/ecartico/occupations/370
snijder,beroep,snijder,snyder,https:/www.vondel.humanities.uva.nl/ecartico/occupations/850
snoer,voorwerp,snoertje,snoertjen,https://data.goldenagents.org/boedellexicon/voorwerp/snoer
snoerparel,voorwerp,snoerparelen,snoerpaarlen,https://data.goldenagents.org/boedellexicon/voorwerp/snoerparel
snuifdoos,voorwerp,snuifdoos,snuijfdoos,https://data.goldenagents.org/boedellexicon/voorwerp/snuifdoos
snuifdoos,voorwerp,snuifdoosjes,snuijdoosjes,https://data.goldenagents.org/boedellexicon/voorwerp/snuifdoos
snuistering,categorie,snuistering,snuijsteringh,https://data.goldenagents.org/boedellexicon/categorie/snuistering
snuiter,voorwerp,snuiter,snuijter,https://data.goldenagents.org/boedellexicon/voorwerp/snuiter
snuiter,voorwerp,snuiter,snuiter,https://data.goldenagents.org/boedellexicon/voorwerp/snuiter
snuiter,voorwerp,snuiters,snuijters,https://data.goldenagents.org/boedellexicon/voorwerp/snuiter
snuiterbakje,voorwerp,snuiterbakje,snuijterbackje,https://data.goldenagents.org/boedellexicon/voorwerp/snuiterbakje
snuiterbakje,voorwerp,snuiterbakjes,snuijterbackjes,https://data.goldenagents.org/boedellexicon/voorwerp/snuiterbakje
sok,voorwerp,sokken,siocken,https://data.goldenagents.org/boedellexicon/voorwerp/sok
sok,voorwerp,sokken,socken,https://data.goldenagents.org/boedellexicon/voorwerp/sok
soldaat,beroep,soldaat,soldaet,https:/www.vondel.humanities.uva.nl/ecartico/occupations/290
soldatengezelschap,voorstelling,soldatengezelschap,soldaetsgeselschap,https://data.goldenagents.org/boedellexicon/voorstelling/soldatengezelschap
soldatengezelschap,voorstelling,soldatengezelschapje,soldaetsgeselschapje,https://data.goldenagents.org/boedellexicon/voorstelling/soldatengezelschap
spaans,eigenschap,Spaans,Spaens,https://data.goldenagents.org/boedellexicon/eigenschap/spaans
spaans,eigenschap,Spaanse,Spaence,https://data.goldenagents.org/boedellexicon/eigenschap/spaans
spaans,eigenschap,Spaanse,Spaensche,https://data.goldenagents.org/boedellexicon/eigenschap/spaans
spaans,eigenschap,Spaanse,Spaense,https://data.goldenagents.org/boedellexicon/eigenschap/spaans
spaans leer,stofnaam,Spaans leer,Spaens leer,https://data.goldenagents.org/boedellexicon/stofnaam/spaans_leer
spaanse stoel,voorwerp,Spaanse stoel,Spaence stoel,https://data.goldenagents.org/boedellexicon/voorwerp/spaanse_stoel
spaanse stoel,voorwerp,Spaanse stoel,Spaensche stoel,https://data.goldenagents.org/boedellexicon/voorwerp/spaanse_stoel
spaanse stoel,voorwerp,Spaanse stoel,Spaense stoel,https://data.goldenagents.org/boedellexicon/voorwerp/spaanse_stoel
spawaterkan,voorwerp,spawaterkannen,spawaterskannen,https://data.goldenagents.org/boedellexicon/voorwerp/spawaterkan
speelman,beroep,speelman,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/324
speelwagen,voorwerp,speelwagen,speelwagen,https://data.goldenagents.org/boedellexicon/voorwerp/speelwagen
speelwagen,voorwerp,speelwagens,,https://data.goldenagents.org/boedellexicon/voorwerp/speelwagen
spek,voorwerp,spek,speck,https://data.goldenagents.org/boedellexicon/voorwerp/spek
spekkuipje,voorwerp,spekkuipje,speckkuijpje,https://data.goldenagents.org/boedellexicon/voorwerp/spekkuipje
spekkuipje,voorwerp,spekkuipjes,speckcuijpgens,https://data.goldenagents.org/boedellexicon/voorwerp/spekkuipje
speld,voorwerp,speld,speld,https://data.goldenagents.org/boedellexicon/voorwerp/speld
speld,voorwerp,spelden,spelden,https://data.goldenagents.org/boedellexicon/voorwerp/speld
speld,voorwerp,speldje,,https://data.goldenagents.org/boedellexicon/voorwerp/speld
speld,voorwerp,speldjes,,https://data.goldenagents.org/boedellexicon/voorwerp/speld
speldenkussen,voorwerp,speldenkussen,,https://data.goldenagents.org/boedellexicon/voorwerp/speldenkussen
speldenkussen,voorwerp,speldenkussens,,https://data.goldenagents.org/boedellexicon/voorwerp/speldenkussen
speldenkussen,voorwerp,speldenkussentje,speldekussentje,https://data.goldenagents.org/boedellexicon/voorwerp/speldenkussen
speldenkussen,voorwerp,speldenkussentjes,speldekussentjes,https://data.goldenagents.org/boedellexicon/voorwerp/speldenkussen
speldenmaker,beroep,speldenmaker,speldemacker,https:/www.vondel.humanities.uva.nl/ecartico/occupations/476
speldenzakje,voorwerp,speldenzakje,speldesackijen,https://data.goldenagents.org/boedellexicon/voorwerp/speldenzakje
speldenzakje,voorwerp,speldenzakjes,speldesackijens,https://data.goldenagents.org/boedellexicon/voorwerp/speldenzakje
spiegel,voorwerp,spiegel,spiegel,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegels,spiegels,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegels,spiegelen,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegeltje,spiegeltgen,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegeltje,spiegeltie,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegeltje,spiegeltjen,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegel,voorwerp,spiegeltjes,spiegeltiens,https://data.goldenagents.org/boedellexicon/voorwerp/spiegel
spiegelmaker,beroep,spiegelmaker,spiegelmaecker,https:/www.vondel.humanities.uva.nl/ecartico/occupations/220
spijkerlade,voorwerp,spijkerlade,spijkerlaa,https://data.goldenagents.org/boedellexicon/voorwerp/spijkerlade
spijkermaker,beroep,spijkermaker,spykermaker,https:/www.vondel.humanities.uva.nl/ecartico/occupations/755
spinnewiel,voorwerp,spinnewiel,spinnewiel,https://data.goldenagents.org/boedellexicon/voorwerp/spinnewiel
spinnewiel,voorwerp,spinnewielen,,https://data.goldenagents.org/boedellexicon/voorwerp/spinnewiel
spit,voorwerp,spit,spit,https://data.goldenagents.org/boedellexicon/voorwerp/spit
spit,voorwerp,spitje,speetje,https://data.goldenagents.org/boedellexicon/voorwerp/spit
splintermand,voorwerp,splintermandje,splintermantien,https://data.goldenagents.org/boedellexicon/voorwerp/splintermand
spoelkom,voorwerp,spoelkom,spelkom,https://data.goldenagents.org/boedellexicon/voorwerp/spoelkom
spoelkom,voorwerp,spoelkom,speelkom,https://data.goldenagents.org/boedellexicon/voorwerp/spoelkom
spoelkom,voorwerp,spoelkom,spoelkom,https://data.goldenagents.org/boedellexicon/voorwerp/spoelkom
spoelkom,voorwerp,spoelkommen,spoelkommen,https://data.goldenagents.org/boedellexicon/voorwerp/spoelkom
spoelkom,voorwerp,spoelkommetjes,spoelkommeties,https://data.goldenagents.org/boedellexicon/voorwerp/spoelkom
spokerij,voorwerp,spokerij,spocerij,https://data.goldenagents.org/boedellexicon/voorwerp/spokerij
spokerij,voorwerp,spokerij,spoockerije,https://data.goldenagents.org/boedellexicon/voorwerp/spokerij
spokerij,voorwerp,spokerij,spokerij,https://data.goldenagents.org/boedellexicon/voorwerp/spokerij
spokerij,voorwerp,spokerij,spokerije,https://data.goldenagents.org/boedellexicon/voorwerp/spokerij
spokerij,voorwerp,spokerijtje,spokerytje,https://data.goldenagents.org/boedellexicon/voorwerp/spokerij
sponningschaaf,voorwerp,sponningschaven,sponingschaven,https://data.goldenagents.org/boedellexicon/voorwerp/sponningschaaf
sprei,voorwerp,sprei,spree,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,sprei,sprei,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,sprei,spreij,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,spreien,spreen,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,spreien,spreden,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,spreitje,spreetje,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
sprei,voorwerp,spreitje,spreitjen,https://data.goldenagents.org/boedellexicon/voorwerp/sprei
spuit,voorwerp,spuit,spuijt,https://data.goldenagents.org/boedellexicon/voorwerp/spuit
spuwpotje,voorwerp,spuwpotje,spupotje,https://data.goldenagents.org/boedellexicon/voorwerp/spuwpotje
spuwpotje,voorwerp,spuwpotje,spuwpotje,https://data.goldenagents.org/boedellexicon/voorwerp/spuwpotje
staal,stofnaam,stalen,staale,https://data.goldenagents.org/boedellexicon/stofnaam/staal
staal,stofnaam,stalen,staalen,https://data.goldenagents.org/boedellexicon/stofnaam/staal
stal,vertrek,stal,,https://data.goldenagents.org/boedellexicon/vertrek/stal
stal,vertrek,stallen,,https://data.goldenagents.org/boedellexicon/vertrek/stal
stalmeester,beroep,stalmeester,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/461
stamper,voorwerp,stamper,,https://data.goldenagents.org/boedellexicon/voorwerp/stamper
stamper,voorwerp,stampers,,https://data.goldenagents.org/boedellexicon/voorwerp/stamper
stamper,voorwerp,stampertje,,https://data.goldenagents.org/boedellexicon/voorwerp/stamper
stamper,voorwerp,stampertjes,,https://data.goldenagents.org/boedellexicon/voorwerp/stamper
standaard,voorwerp,standaard,standaert,https://data.goldenagents.org/boedellexicon/voorwerp/standaard
standaard,voorwerp,standaard,standert,https://data.goldenagents.org/boedellexicon/voorwerp/standaard
standaard,voorwerp,standaardje,standaertje,https://data.goldenagents.org/boedellexicon/voorwerp/standaard
standaard,voorwerp,standaardjes,,https://data.goldenagents.org/boedellexicon/voorwerp/standaard
standschilderij,voorwerp,strandschilderij,strandschilderij,https://data.goldenagents.org/boedellexicon/voorwerp/standschilderij
standschilderij,voorwerp,strandschilderijtje,strandschilderijtje,https://data.goldenagents.org/boedellexicon/voorwerp/standschilderij
standschilderij,voorwerp,strandschilderijtje,strandtschilderijtje,https://data.goldenagents.org/boedellexicon/voorwerp/standschilderij
standschilderij,voorwerp,strandschilderijtje,strantschilderijtje,https://data.goldenagents.org/boedellexicon/voorwerp/standschilderij
steekbijl,voorwerp,steekbijl,steecbijl,https://data.goldenagents.org/boedellexicon/voorwerp/steekbijl
steekbijl,voorwerp,steekbijlen,steecbijlen,https://data.goldenagents.org/boedellexicon/voorwerp/steekbijl
steel,voorwerp,steel,steel,https://data.goldenagents.org/boedellexicon/voorwerp/steel
steel,voorwerp,stelen,steelen,https://data.goldenagents.org/boedellexicon/voorwerp/steel
steen,stofnaam,steen,steen,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,stofnaam,steen,steen,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,stofnaam,stenen,steenen,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,stofnaam,stenen,steenen,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,stofnaam,stenen,steense,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,stofnaam,stenen,stene,https://data.goldenagents.org/boedellexicon/stofnaam/steen
steen,voorwerp,steentjes,steentjens,https://data.goldenagents.org/boedellexicon/voorwerp/steen
steen,voorwerp,steentjes,steentjes,https://data.goldenagents.org/boedellexicon/voorwerp/steen
steenhouwer,beroep,steenhouwer,,https:/www.vondel.humanities.uva.nl/ecartico/occupations/222
steenkoper,beroep,steenkoper,steencoper,https:/www.vondel.humanities.uva.nl/ecartico/occupations/830
steenrots,voorstelling,steenrots,steenrodts,https://data.goldenagents.org/boedellexicon/voorstelling/steenrots
stel,eenheid,stel,stel,https://data.goldenagents.org/boedellexicon/eenheid/stel
stel,voorwerp,stel,stel,https://data.goldenagents.org/boedellexicon/voorwerp/stel
stel,voorwerp,stelletje,,https://data.goldenagents.org/boedellexicon/voorwerp/stel
stel,voorwerp,stelletjes,,https://data.goldenagents.org/boedellexicon/voorwerp/stel
stempel,voorwerp,stempel,stempel,https://data.goldenagents.org/boedellexicon/voorwerp/stempel
stempel,voorwerp,stempels,stempels,https://data.goldenagents.org/boedellexicon/voorwerp/stempel
stier,vee,stier,,https://data.goldenagents.org/boedellexicon/vee/stier
stier,vee,stieren,,https://data.goldenagents.org/boedellexicon/vee/stier
stift,voorwerp,stiften,stiften,https://data.goldenagents.org/boedellexicon/voorwerp/stift
stift,voorwerp,stiftjes,stiffjens,https://data.goldenagents.org/boedellexicon/voorwerp/stift
stift,voorwerp,stiftjes,stiftjes,https://data.goldenagents.org/boedellexicon/voorwerp/stift
stiklijf,voorwerp,stiklijf,sticklijff,https://data.goldenagents.org/boedellexicon/voorwerp/stiklijf
stilleven,voorstelling,stilleven,stileven,https://data.goldenagents.org/boedellexicon/voorstelling/stilleven
stilleven,voorstelling,stilleven,stillleven,https://data.goldenagents.org/boedellexicon/voorstelling/stilleven
stilleven,voorstelling,stillevens,stillevens,https://data.goldenagents.org/boedellexicon/voorstelling/stilleven
stilleven,voorstelling,stilleventje,stilleventje,https://data.goldenagents.org/boedellexicon/voorstelling/stilleven
stoel,voorwerp,stoel,stoel,https://data.goldenagents.org/boedellexicon/voorwerp/stoel
stoel,voorwerp,stoelen,stoelen,https://data.goldenagents.org/boedellexicon/voorwerp/stoel
stoel,voorwerp,stoelen,stoellen,https://data.goldenagents.org/boedellexicon/voorwerp/stoel
stoel,voorwerp,stoeltje,stoeltje,https://data.goldenagents.org/boedellexicon/voorwerp/stoel
stoel,voorwerp,stoeltjes,stoeltjens,https://data.goldenagents.org/boedellexicon/voorwerp/stoel
stoelkussen,voorwerp,stoelkussen,,https://data.goldenagents.org/boedellexicon/voorwerp/stoelkussen
stoelkussen,voorwerp,stoelkussens,stoelcussens,https://data.goldenagents.org/boedellexicon/voorwerp/stoelkussen
stoelkussen,voorwerp,stoelkussens,stoelkussens,https://data.goldenagents.org/boedellexicon/voorwerp/stoelkussen
stoelmaker,beroep,stoelenmaker,stoelemaecker,https://www.vondel.humanities.uva.nl/ecartico/occupations/806
stoelmaker,beroep,stoelmaker,stoelmaecker,https://www.vondel.humanities.uva.nl/ecartico/occupations/806
stoelmakerszaag,voorwerp,stoelmakerszaag,stoelemakerssaegh,https://data.goldenagents.org/boedellexicon/voorwerp/stoelmakerszaag
stof,stofnaam,stoffen,stoffen,https://data.goldenagents.org/boedellexicon/stofnaam/stof
stoffer,voorwerp,stoffer,stoffer,https://data.goldenagents.org/boedellexicon/voorwerp/stoffer
stok,voorwerp,stok,stock,https://data.goldenagents.org/boedellexicon/voorwerp/stok
stok,voorwerp,stokken,stocken,https://data.goldenagents.org/boedellexicon/voorwerp/stok
stolp,voorwerp,stolp,stolp,https://data.goldenagents.org/boedellexicon/voorwerp/stolp
stolp,voorwerp,stolpen,,https://data.goldenagents.org/boedellexicon/voorwerp/stolp
stolp,voorwerp,stolpje,,https://data.goldenagents.org/boedellexicon/voorwerp/stolp
stoof,voorwerp,stoof,stooff,https://data.goldenagents.org/boedellexicon/voorwerp/stoof
stoof,voorwerp,stoven,stooven,https://data.goldenagents.org/boedellexicon/voorwerp/stoof
stoof,voorwerp,stoven,stoven,https://data.goldenagents.org/boedellexicon/voorwerp/stoof
stoofpan,voorwerp,stoofpan,stooffpan,https://data.goldenagents.org/boedellexicon/voorwerp/stoofpan
stoofpan,voorwerp,stoofpannen,stooffpasjen,https://data.goldenagents.org/boedellexicon/voorwerp/stoofpan
stoofpannendeksel,voorwerp,stoofpannendeksel,stooffpansdexel,https://data.goldenagents.org/boedellexicon/voorwerp/stoofpannendeksel
stoplbord,voorwerp,stolpbord,stolpbord,https://data.goldenagents.org/boedellexicon/voorwerp/stoplbord
stoplbord,voorwerp,stolpborden,stolpborden,https://data.goldenagents.org/boedellexicon/voorwerp/stoplbord
stopsel,voorwerp,stopseltje,stopseltie,https://data.goldenagents.org/boedellexicon/voorwerp/stopsel
stormhoed,voorwerp,stormhoed,stormhoedt,https://data.goldenagents.org/boedellexicon/voorwerp/stormhoed
stormzeestuk,voorwerp,stormzeestukjes,stormzeestuckjens,https://data.goldenagents.org/boedellexicon/voorwerp/stormzeestuk
stoter,munt,stoters,stooters,https://data.goldenagents.org/boedellexicon/munt/stoter
Straatse,eigenschap,Straatse,Straetsche,https://data.goldenagents.org/boedellexicon/eigenschap/Straatse
Straatse,eigenschap,Straatse,Straetse,https://data.goldenagents.org/boedellexicon/eigenschap/Straatse
strand,voorstelling,strandje,strantge,https://data.goldenagents.org/boedellexicon/voorstelling/strand
strand,voorstelling,strandje,strantje,https://data.goldenagents.org/boedellexicon/voorstelling/strand
strijkijzer,voorwerp,strijkijzer,strijckijser,https://data.goldenagents.org/boedellexicon/voorwerp/strijkijzer
